id_empresa,ano,ingresos,ebitda,activos_totales,pasivos_totales,patrimonio,caja,gastos_intereses,cuentas_cobrar,inventario,cuentas_pagar
240,2021,2144769.118669823,237021.09595733983,1807600.6791937307,563208.6887647978,1244391.990428933,215471.9569915595,25995.952489383508,521599.62637805654,340898.6795804994,178423.57805912662
240,2022,2294938.1463159886,316361.69740370486,1765599.3871047313,606953.4819647458,1158645.9051399855,185742.48543038423,27020.35870501721,258072.54690837002,196428.05804871832,165468.4314015361
240,2023,2455621.4697284885,379103.92168508325,2234703.652163373,986621.5600881773,1248082.0920751956,327555.8917116895,46380.6105621664,327224.5109572337,201399.30737467395,139840.38641743484
241,2021,4657648.882706083,246791.1792773935,3443167.5463884156,2020351.3309010554,1422816.2154873603,318258.3784020418,153584.42987993962,766956.8844533658,397992.3491420145,573121.7740527366
241,2022,4276914.390309796,307672.4652317936,3972301.04395857,1889915.9110258562,2082385.1329327137,476073.77614077495,138581.52890103083,629467.4611926107,783406.685055303,537905.7819561878
241,2023,3927302.6290061176,325213.7886019445,4639444.133250916,2436205.1258304934,2203239.007420423,97134.62149888801,189630.97617841625,776325.1567515738,544884.7609784037,550371.4447195912
242,2021,1318541.231492357,209074.11813198985,877601.5095670539,394125.7493144967,483475.7602525572,114713.45016536549,19179.06286440694,153334.1753126916,252983.27659430171,85253.57973210701
242,2022,1495606.264421179,226545.06879374632,999275.3261055077,469693.1880341297,529582.138071378,214769.607703467,22218.00352127541,333279.27522619773,223429.50011214614,108995.43014520568
242,2023,1696449.109630167,199852.28141984795,1631724.9559881892,644275.8256005101,987449.1303876791,207425.24191243039,28594.921937843956,367690.613510018,283395.7599946578,106235.2555567191
243,2021,3135851.7446936565,312182.18932916445,3382680.475281875,1724464.767941488,1658215.7073403872,376058.2894391721,74815.47761356785,605636.5821436541,267809.98066546355,255407.1764899309
243,2022,3245549.774976367,441354.46596793475,2303054.6625991208,970328.6917772052,1332725.9708219157,438289.6587686588,40162.66469500557,530335.4680099544,420451.01558940194,313936.99520312
243,2023,3359085.2500197454,431355.0581571839,3077482.8744545514,1179589.4397203664,1897893.434734185,445433.8999625389,59627.29054324979,579365.4498384581,568185.5099789749,291441.8742701203
244,2021,2423779.029857671,317409.0248550099,2517990.6284069284,1085419.4751437202,1432571.1532632082,322298.4527807126,48266.86299573682,452152.0288992584,374110.8633078511,186449.47110810215
244,2022,2797091.941189523,423743.1311340664,2584038.3351068282,1102880.4211215712,1481157.913985257,245370.7843161599,44411.07144533492,552475.683389923,266998.7155211673,240350.54518438454
244,2023,3227902.886810106,426307.11344190734,3576486.2816255824,1608652.7117620595,1967833.569863523,174088.28666691695,80307.91045239185,652188.5019778868,495825.54257472476,221533.0885188795
245,2021,2648635.2210158804,148061.41241868923,2871081.366149171,1487620.0210862225,1383461.3450629483,64080.81589082253,135064.00696236332,543289.8543540171,461767.4026334177,354704.6591994597
245,2022,2405218.0975549505,195244.12709398862,2870558.9809505166,1715143.113835998,1155415.8671145185,128034.09850021746,128708.91212510028,393704.23295541294,469496.07524598227,316506.1572680816
245,2023,2184171.701298678,219270.72500221024,1591691.2171320205,922180.2800825704,669510.9370494501,53746.77670700766,78637.332172265,414411.6919572315,197221.02712171272,248155.94150883495
246,2021,2395375.453979167,233855.35179826355,2521148.211612931,1100361.1604037294,1420787.0512092016,110072.88585972875,74271.42620451516,511192.7883310559,277280.9397803545,239548.70827231518
246,2022,2667386.264002078,247765.9613183861,2542175.977323722,1507066.0393908818,1035109.9379328403,294484.4890607103,101898.47673138381,563294.4301714951,173685.3524943509,283129.07765057014
246,2023,2970285.7101452304,324946.33309105237,2272380.6638825233,930766.7435264318,1341613.9203560916,101974.42146271428,59925.569393899415,452211.8141416427,180381.53843766148,354143.86625180073
247,2021,3438629.0924679055,329367.37299532426,4038886.397544574,1565682.175739459,2473204.221805115,415714.6805482242,85353.43604692105,719470.2391502333,471895.3896280546,397989.4941343746
247,2022,3343829.393993425,448003.8881535257,3508114.856791639,1824841.4794939817,1683273.377297657,162733.36472350813,91822.66501895232,377859.6830333055,188615.29810973906,319915.9810384333
247,2023,3251643.2320735375,404928.1232122846,2652809.7218207847,1017312.0542714816,1635497.6675493033,313761.5073940055,62704.19137570633,609105.8420476887,444756.0050395514,282702.19077649317
248,2021,2627719.1654702937,221032.7545817473,2532678.4774535624,952310.5179719304,1580367.9594816319,259173.8748528008,42737.320758858514,630726.7416803151,149026.9118197929,255100.06817044504
248,2022,2916060.194352789,343800.60940600734,3268200.8113446,1105070.4047808696,2163130.40656373,244993.47700147275,53677.45031213058,336267.98759464506,511716.8696138769,211200.3597831336
248,2023,3236041.038490099,321989.4468941101,2572945.5253622388,1011273.3384415867,1561672.1869206522,200994.88567912256,38884.006067103,642185.2142703768,320263.4653726555,185596.24394569144
249,2021,3715581.817522789,370293.26602957695,4367591.495641738,2103624.860843797,2263966.634797941,412756.98442318774,103624.44292134324,771004.1392636375,715304.812953879,382506.3095779647
249,2022,3826966.60381964,454225.0341891519,3799501.177963866,1627503.479522423,2171997.698441443,424559.60319677764,78361.3323029846,873699.8097660681,515813.6048233174,272575.49761191115
249,2023,3941690.455497822,506784.5732865571,3526987.114484396,1344321.0356851346,2182666.0787992612,242895.45073412874,62148.504848453755,501426.55799646984,350114.18019590894,275617.68526100495
250,2021,3693620.75877531,193949.5624263508,3999776.3551518503,2303980.727110466,1695795.6280413843,69641.87904861345,188188.6051614971,601928.2143743243,711880.4277472035,542824.475291059
250,2022,3428824.4544602623,316245.30516162876,2953066.5504496405,1702562.310576319,1250504.2398733215,223339.25978045425,157561.7789495579,533911.5945911519,378065.5286026467,469167.79002575815
250,2023,3183011.4425182394,155053.27030147595,3359230.216950658,1928330.3586469407,1430899.858303717,80781.28660781335,165455.93351949286,435890.1651469966,243166.18356118124,512218.3992876662
251,2021,2702762.8613087474,447143.63176547684,2176576.037586209,728657.066127494,1447918.971458715,391044.3632006431,31733.057524785294,535399.1384917771,153409.1575958659,156062.0727190545
251,2022,3043218.08678305,375895.99809880106,1842486.131503283,742974.0838825833,1099512.0476206997,175366.66460064828,27812.589245123254,670652.3731687764,311766.4326843647,288571.6723032643
251,2023,3426558.9690835793,388014.98053558904,2388738.6184634804,831205.7251609549,1557532.8933025254,474598.5995093688,36471.56325283877,471891.1967654608,301801.7816290656,232129.00029893438
252,2021,4965507.768316358,697255.6920132666,4117566.310008126,1526235.319096392,2591330.990911734,574759.8954010978,71779.88311745704,957570.8390450131,675774.3123599542,462000.18109044567
252,2022,5261904.710003775,768188.5252175838,4057654.1836911836,1893372.044792721,2164282.1388984625,241906.76383352,95521.34915743335,991937.995500458,837559.6751264639,534787.9600959409
252,2023,5575993.930334316,580855.7474544308,6097765.540814386,2737923.9476877274,3359841.5931266584,607296.9468664828,149107.87927106058,952550.6969827292,832449.4838243591,389678.20107150835
253,2021,1930456.6726746242,269606.9803920647,1634390.9105472453,710641.2918375566,923749.6187096887,186081.291561575,38076.70205938083,220552.22642299015,231532.8679677502,180139.87577971496
253,2022,1804932.3461157263,272328.5714270362,2088863.6146489237,816869.6032886768,1271994.011360247,237262.34757558224,28306.897492507593,373387.63887212216,357403.7647821593,106594.83246114202
253,2023,1687570.003599824,219098.66608081883,1311944.7825022724,448008.42116300296,863936.3613392694,160387.64862850113,16728.587225164298,357550.6550305508,84996.3299292431,163841.8645255544
254,2021,4003339.891758577,527151.1637231542,3934531.6978538116,1693108.7143520338,2241422.983501778,320154.8683268714,65869.82555584928,462012.1713351315,752502.7835271681,323503.36634715373
254,2022,4315990.496929226,607662.8016470023,4290264.067864321,1856948.3422131299,2433315.7256511915,473772.83611435466,87863.53327382122,480114.94640569814,561903.145474174,292336.6972520938
254,2023,4653058.314616555,404346.7147807419,4306413.841514559,2198491.205523982,2107922.6359905773,615246.4347092932,112350.52097978872,745083.484609895,890770.8074337499,420225.18480614224
255,2021,1690424.2576568495,214537.63035873408,1663748.2919309973,719706.1192786536,944042.1726523436,71828.93615130772,32229.56742257876,195063.60954720405,149742.2514236082,163781.5543087433
255,2022,1675468.4068603585,230245.80018598004,1481664.6265818675,553204.974404904,928459.6521769635,87391.47833463547,32782.32140803279,247306.72836146312,142597.44196968427,124459.38096075103
255,2023,1660644.8763805183,267086.0326313034,1857419.1185793073,666729.6288205088,1190689.4897587984,113685.90793582058,37205.1909341218,313190.8442536902,240043.30707629,177528.07604308618
256,2021,1529150.904759856,176417.91389818754,1678903.3277667854,943228.0219911688,735675.3057756166,102446.67715704141,62709.81500156055,293846.49174606806,211433.07682253583,192482.2580613566
256,2022,1503567.1731345353,101523.28602649014,903064.9333405985,438401.3047837965,464663.628556802,174390.88507992073,27863.994050554924,199337.87487992074,102122.10964082286,191789.97857085316
256,2023,1478411.4746888306,148630.2387258101,1579058.0425749244,762733.494930992,816324.5476439324,63416.67834255235,40630.34745306406,158424.65374962438,128754.49856631368,134872.29353760023
257,2021,2762925.4151071915,304791.95728054876,3260928.158276728,1471618.5449677897,1789309.6133089382,184349.62031528333,89255.54422286106,509755.78782683215,306557.48465797433,362564.6990362199
257,2022,2759150.97514156,348594.65311340627,2283413.2807725724,1014380.3272274134,1269032.953545159,149183.63015215338,69666.27401996891,401939.760127906,172039.0283281431,280114.07003925927
257,2023,2755381.6914486885,289974.72551576915,2578412.985694926,1455289.5695588887,1123123.4161360376,358100.92912288243,77475.21371743486,509042.96978136856,503821.55921534204,300201.8415354383
258,2021,2766507.373770957,439199.42746342125,2893635.41769599,1511168.1879656755,1382467.2297303143,268524.1584735755,86312.19619214935,331288.70744074875,325391.965091577,214808.69364896807
258,2022,2757699.7633496816,371642.147122496,3059141.8730375213,1524166.406592123,1534975.4664453983,138739.7818273902,75143.43669523855,408391.27309267805,404699.54224143614,204452.65078044494
258,2023,2748920.1933385166,276105.7451097968,2446277.0088770627,1194919.4370033871,1251357.5718736756,329140.2608457878,54953.517637759775,333491.5395964591,528124.3646666728,253464.26051606124
259,2021,2376201.417722851,221462.86576065567,2020670.117872443,1027674.674019013,992995.4438534301,122870.5345215833,66491.5092336116,551058.5589155016,204379.5973652155,178988.8272946497
259,2022,2159396.3211031267,243261.4133658956,2031516.8665546726,1117584.197237061,913932.6693176115,269209.0017612787,55173.36857240694,481002.3822802881,304411.60557291436,190603.9503867922
259,2023,1962372.5652273758,251018.58072313303,2105399.3392926264,1018852.4802658061,1086546.8590268204,156412.3353287403,59645.36432321314,370980.69528593,356573.4683714135,159091.102734695
260,2021,1953190.412631468,150254.1611193551,1958155.3752435485,1034635.9226649515,923519.452578597,127713.32383126226,91262.9254256361,309119.59781215864,380918.5167118594,264176.1665588288
260,2022,1880762.1762647417,185886.75244081506,1208550.280175429,763038.0711759777,445512.20899945137,97913.38640669726,66112.09484651791,326054.1878317975,257755.17698289204,212175.05058904627
260,2023,1811019.7248523491,131839.41473958155,1092143.87888194,632542.2553015898,459601.6235803501,205836.42289844973,47495.02856886438,186726.0716374296,186597.38830025546,276659.93443116406
261,2021,1442388.0508569842,81785.13854822543,1524489.942752236,766934.5641969532,757555.3785552828,33695.094920768504,62829.98335201604,239011.88105944105,179208.0307203026,240866.77255548452
261,2022,1364908.7889312136,80206.80178487646,1239976.7441455417,681509.0745966181,558467.6695489236,59399.15779478577,65031.90480957799,192858.95689708221,85630.7689728079,213193.65357648252
261,2023,1291591.4001054007,105620.80993795932,973384.8688202052,514017.2799932557,459367.58882694953,51022.9688845841,40975.783553849185,278502.1744930516,93303.96992541614,179684.8807647362
262,2021,2911151.382365553,235822.48052424882,2766626.3433876117,1613189.7226577478,1153436.6207298639,91285.7761919581,134543.22344813522,712975.1474750543,261586.91747960946,431404.2450143038
262,2022,2740894.132928177,134948.28138932018,2843273.6347292946,1691152.973837898,1152120.6608913965,244298.54188163005,156160.37229611046,299021.1135430137,506055.5767285711,432685.90593502636
262,2023,2580594.294555568,122401.95110330416,2523632.3818038595,1372255.256621902,1151377.1251819574,234334.92972187838,133231.19126071024,414599.0568273507,406184.69251359964,416397.39345100295
263,2021,2000174.9530608677,214185.46538457077,2142112.619726246,1106419.6351214985,1035692.9846047477,165508.07707592097,73678.18219326869,433666.3422942666,101441.97914216731,215265.85439176345
263,2022,2115226.8028808357,275821.39928490407,1789834.058707637,806573.5752008802,983260.4835067568,88320.71351501801,39850.088319778304,285972.93387774896,397038.3376114543,214396.72766171765
263,2023,2236896.5378646688,265638.8534993154,2487067.429147102,981910.6560931476,1505156.7730539544,230936.57251605348,60496.868871484534,407463.72918921977,299990.9017489695,215695.1957700276
264,2021,3183480.243284109,506703.0829981252,3125771.8143276693,1512456.9098802814,1613314.904447388,400213.504699317,58780.5248167429,320126.7370382523,209617.17170509417,230135.60250398904
264,2022,3467592.559446703,473338.57058103295,3254290.6001432845,1076333.5952317223,2177957.0049115624,389145.7841178703,57680.34339588676,851439.0149458522,396940.8596354073,345570.23948808364
264,2023,3777060.7132544536,490990.8892355532,4203883.636250333,1510203.779430392,2693679.8568199407,428560.302023815,54819.744885698594,896109.4634761217,197573.7115325148,382277.4604653465
265,2021,2157043.0682497984,139432.77709841332,1809515.9046105428,1052379.7601942148,757136.144416328,135076.15701218383,90440.8865240572,494315.29450084013,290993.6571042021,241889.67682473914
265,2022,2239946.1169130974,223156.1378867047,2379688.1705593835,1348541.3360296625,1031146.834529721,182668.5045836583,90983.25743271608,249895.16691471834,286562.45403654035,265099.5166765667
265,2023,2326035.4327301844,228683.4904110755,1838841.367355175,931688.0394863836,907153.3278687915,136829.93736061567,77916.09909087683,251028.65146996127,142456.83699939586,264968.84187010437
266,2021,1530446.1126767306,188294.9471237857,1236920.2306100274,529315.924065094,707604.3065449335,189971.10796526226,26369.299388436622,249392.71672773708,174244.9222157083,103271.68231800379
266,2022,1506993.3121842009,208107.64928640486,1582321.17824577,728490.7769004658,853830.4013453042,101686.2212702019,29609.53684455558,372743.3286065147,241256.78910249806,114553.53334342084
266,2023,1483899.9061495266,200634.03910240775,1538172.135814764,686005.735355226,852166.4004595381,72376.4235048712,36485.64532239603,162311.9750541615,75165.53512331254,114638.59966244746
267,2021,1313497.9913307508,153910.5867001737,838766.0559599419,350321.9170504446,488444.13890949736,62491.828307412165,18886.223667507093,290036.79911143536,188589.39317714373,127362.32899326176
267,2022,1290351.5655482132,162716.41111449135,1148843.3186564192,629383.3587759075,519459.9598805116,108157.76318470742,32649.31098911238,162100.8109824953,125130.6128227864,102278.50496979088
267,2023,1267613.0254495845,166074.1338753209,1113434.804020398,437029.20971587877,676405.5943045192,127999.2539239492,27675.258525089987,246675.94894169926,130002.0482042422,123586.49771107615
268,2021,3714204.594255387,503819.3789989481,2821046.369981354,1100123.9747860667,1720922.3951952874,401784.3608814453,50614.60904867989,692310.1812023338,328510.5189324643,239407.66499674192
268,2022,3817254.262750549,551482.456208336,3494735.9331921567,1699927.5204645698,1794808.412727587,318640.15437267383,97754.84347358144,897772.1398070719,605859.0829847294,367895.28054077795
268,2023,3923163.0182743,440964.3652704097,4459544.896074817,1928425.6312529286,2531119.264821888,490377.2457350326,73522.8914431998,924642.1177095863,311174.06329925876,322715.6357123319
269,2021,1799610.9509397992,144010.82517918208,1182379.2108995302,645324.8916983788,537054.3192011514,104813.67096315272,42743.77680047485,408562.63764322735,253382.53116288723,227560.44829484093
269,2022,1886968.3461193528,198487.459494329,2252115.573078985,1223399.539144532,1028716.0339344528,140543.61365911228,86244.32395190104,378354.749411087,284049.1630181954,236423.68412887017
269,2023,1978566.2770038997,168011.78187255492,1506435.0820637168,860139.2794484944,646295.8026152224,165511.16252895683,55456.006967212146,205662.28191336105,356634.12631217076,254578.82263784934
270,2021,2550552.8685548017,282204.6593655312,2523108.242253383,841059.4299035411,1682048.812349842,196635.8152448796,36006.8240611731,396363.9162466911,303928.6102457219,248647.03995475848
270,2022,2900047.1520674876,374197.93496331025,3422407.68897609,1700555.5161726514,1721852.1728034385,193618.90730309175,90081.78880215711,549116.1317975868,331300.00352317403,296330.61690614704
270,2023,3297431.544314621,427024.01697563624,3074039.851582504,1348154.0299046838,1725885.82167782,459985.4472900418,48295.618704827066,519850.01578848547,528369.5431948025,324502.1869975776
271,2021,3718613.7270018826,356306.49302529526,2933248.753716798,1748161.6721301556,1185087.0815866424,210278.21998503906,126567.40351518182,530735.3740453066,352133.55018716014,495572.20714819984
271,2022,3562003.5038864287,211699.679175516,3307959.8798932415,1800198.3965839848,1507761.4833092566,302805.5202594301,131293.04068727716,664427.4137783389,623661.4635009974,405978.1141785927
271,2023,3411988.9542624634,346332.8180891545,3629701.504402554,2020373.778301602,1609327.7261009521,264815.1438093815,141261.9744097615,678091.9356576586,648715.9289959075,513564.48750644363
272,2021,4758983.7616646215,729412.0739905206,3125149.904636318,1403387.7692720792,1721762.1353642386,567538.7635219475,55995.74118047569,732798.5233148471,878638.9854510296,369209.99782692
272,2022,4745793.671457052,634149.9654298655,4065665.096371341,1813520.0968630186,2252144.999508322,676750.2557037536,94973.83926246811,693287.3857946452,341508.3510350323,442566.74866246915
272,2023,4732640.1391552035,776445.8605639833,4432235.748321902,2172420.42441983,2259815.323902072,666063.7273306057,102571.12286045821,683874.2727887188,589297.6799075371,436771.8655230609
273,2021,2430061.56703587,277949.1845859996,2502476.097697426,1213397.9560586216,1289078.1416388045,310267.9633992243,72307.48682401153,358797.0580190781,221464.0691201393,174176.65529354353
273,2022,2321418.35721794,248403.60337989972,2034918.8388872636,833585.3020734974,1201333.5368137662,100447.85319438166,40634.8556288349,545094.2203175812,257704.9608556147,239673.43099002133
273,2023,2217632.3687970545,270353.75516441197,1595289.1694237853,811328.5907976136,783960.5786261717,196595.36239528022,33978.94388664355,370410.97895213665,191319.0873139718,244176.6992535162
274,2021,2629863.7764322083,232704.2345625709,2123539.0311600366,1230984.1001937883,892554.9309662483,282028.95653703663,92059.23164219961,379100.46903563745,497320.56442128256,287479.65824933
274,2022,2784275.3170150076,313824.6536022179,3207704.116666543,1721948.2458139216,1485755.8708526213,112786.93374655375,110543.76314205174,425733.67822862027,256153.22349394034,351365.6447134428
274,2023,2947753.0777111165,312431.22301420156,2383136.24861278,1164066.0696553332,1219070.178957447,197639.3212979983,74935.31644483798,593916.2601127499,291177.70292570704,359514.4528100905
275,2021,4111824.1414626935,542534.0561814238,2506314.7036668975,929842.1276991221,1576472.5759677754,361097.1844012803,42790.362690187154,907774.0143655998,293494.2114111671,280208.1138633571
275,2022,4344096.5317669995,568138.5392788299,4969255.754248022,1936648.6769655808,3032607.0772824413,484760.0741784456,81152.52259629582,1038745.0017314433,404096.7313905425,279088.449534673
275,2023,4589489.732067446,678472.3790656583,4026038.5830783304,1590101.5000631856,2435937.083015145,459585.0232229335,63314.95845286484,870116.1212293315,672297.3941793576,268827.0016173703
276,2021,4992274.844261423,756751.1317083648,3590850.0925955777,1805292.0348482707,1785558.057747307,570613.7178455086,85282.32126181701,1186220.548473229,848023.6661001527,453702.5527039344
276,2022,5129232.400702308,663241.3600800204,5904403.185055507,2199621.608676129,3704781.5763793783,713108.6096378686,99343.10221574505,1053095.993277961,1001437.7653702109,306169.37495815504
276,2023,5269947.236710408,665635.2306095153,5433648.616975247,1848072.2337141586,3585576.3832610883,350217.5389811371,79782.75092436002,674490.1858113278,610323.2291028438,290587.3052996016
277,2021,1107510.671201994,172987.88991812305,1083055.796703723,352045.36476993776,731010.4319337853,64019.41737734861,12330.289140074987,134406.39751542805,113331.64321162169,85063.60306081541
277,2022,1127112.9314626025,129123.74059030054,1276922.9382292274,523199.01039200684,753723.9278372206,104265.74255250473,18990.567095169143,251026.45580287566,212407.19770803754,74030.12581117709
277,2023,1147062.1397186713,187320.76718316984,934640.2326247795,307102.5358728304,627537.696751949,78833.40410916806,11745.531106801112,127586.68385315468,151825.77560389313,103755.0254306515
278,2021,4210613.219163001,463638.7114889059,4542296.141889364,2254362.64090416,2287933.5009852042,409595.06160763674,136257.8929717855,700671.2840925317,731654.5615011047,522391.5457640389
278,2022,4557228.802300995,409339.32932258054,4007158.631938124,2128487.2574766837,1878671.3744614404,486320.2531521806,163348.81166177907,603080.8294615749,240252.7452094736,469099.0513871586
278,2023,4932377.607613686,254837.75546998123,4403950.674065445,2346639.021247984,2057311.6528174607,267038.09111697256,173738.9608454408,1065729.02909179,468251.46798532596,504288.6874682801
279,2021,3853400.394947699,252707.75225245676,4352920.976435891,2394359.691638365,1958561.2847975264,407316.0458414103,160433.16848260508,385693.762691073,238883.48055552374,431434.50390520325
279,2022,3991020.10372353,432015.1071648048,4579042.920916392,2093057.5384860933,2485985.3824302983,482680.09277844656,170727.69484374693,960164.3437488246,494762.7396644433,426845.178047738
279,2023,4133554.740174247,453315.6000587356,4635263.695661497,2148844.870426813,2486418.825234684,333457.35656165937,184631.74637003493,680825.6724524592,217427.25869430898,612200.9342646981
280,2021,3431621.2299642623,459722.8944643686,2865673.468384007,1409916.8011295085,1455756.6672544985,190431.73214598204,78883.32483578041,663897.5904325676,222984.58545246627,313240.36601723917
280,2022,3409019.4379592254,438733.65765508806,3398979.681021259,1626366.9968333615,1772612.6841878977,402793.6602994922,72197.98097414595,513936.4169226895,490340.7818583387,220826.2009285486
280,2023,3386566.508829082,452477.4660004432,3922929.0483538704,1922211.9073696728,2000717.1409841976,177778.57041624928,77788.97679534389,384572.9704855845,261832.55648106686,245548.4342513711
281,2021,1800795.8505345378,187334.48037491486,1375983.6880683892,643689.0309165881,732294.657151801,131262.57066881107,28714.87324263351,266183.72126996826,252117.9307571054,178017.66732159097
281,2022,1896920.2432522748,250960.0852436924,2009476.9659786036,806662.1521746828,1202814.8138039208,180302.91117748368,43694.401737469685,454580.9625857982,114503.1132940074,169296.0956098214
281,2023,1998175.644503051,199861.82112263897,1784287.9368623863,684310.8001116068,1099977.1367507796,257689.63493568523,41260.52671591883,212189.2637179539,190809.53155736605,200037.4719597963
282,2021,1662776.9741764492,152632.1015777374,1136197.7441710953,536560.9934149516,599636.7507561437,63029.29228256628,41150.766797995915,313904.7400074855,232949.07474557427,201036.70373834003
282,2022,1752523.4383543532,156545.936693796,1941906.3757867303,1093855.6600697224,848050.7157170079,79859.18513798357,84710.88957073254,293787.9846408082,345670.2422229398,242292.56171804378
282,2023,1847113.864144382,164890.21988724754,1933881.3101672619,889108.0083290241,1044773.3018382378,68888.32689318898,60800.33918411703,352980.8560849691,243440.68502105228,242548.7122747695
283,2021,1567970.9620029666,238115.17431005262,1088463.65624078,577606.5249269869,510857.131313793,97340.39864274398,33043.69271791484,383825.42010741896,152723.04907469935,137237.42479059586
283,2022,1692914.412959269,230895.4772976024,1772412.938720529,798491.3897524414,973921.5489680875,131316.9366766015,36593.61809912812,325452.76674768695,237929.36544297636,188655.65086388905
283,2023,1827813.9576922883,215171.22874361483,1828952.2721118128,677938.0389227247,1151014.2331890883,231484.0244769568,33627.31880082669,188934.40142708624,163487.51176487064,194174.3619696939
284,2021,2704021.6255254047,441263.8433127972,3204931.1652928325,1115162.6812880898,2089768.4840047427,393415.7517062537,42264.32413172226,553626.5236480511,534576.1056287666,252968.58813561645
284,2022,2897252.5987228877,420487.6217970492,3406882.9002942923,1555036.1763502366,1851846.7239440556,176287.06606294,51275.72435260498,700432.8735478269,490381.925104923,209760.56757183626
284,2023,3104291.970732859,321764.3274850029,2882128.30369688,1188868.2947197107,1693260.0089771694,331773.5387890633,44106.86492087814,569584.0934276799,449433.57652953005,208014.9301755968
285,2021,3239983.4739414654,558913.850313492,2247422.6566194817,1212283.4377534713,1035139.2188660104,139247.1339352767,63441.32887969735,456114.2944323194,502656.82844852796,312533.35483728227
285,2022,3371658.3362111063,434636.1962178905,2920770.2158918013,1510537.787869861,1410232.4280219404,128955.43221334823,92058.65172720862,731274.8691541235,633272.8872368708,372109.37825664575
285,2023,3508684.543477775,421016.5525969182,2300084.640052854,876970.4902703357,1423114.1497825184,265862.54272565513,51191.958835713536,490448.2344029955,410703.4535564208,332729.9939555182
286,2021,4733080.1928807255,394527.41339369287,4997577.049855984,1883964.640058601,3113612.4097973825,271645.7701517387,122221.53132343496,1070925.7120078716,752580.8945121143,558144.8194685652
286,2022,4872092.492563493,364088.42777394725,5335625.093003815,2432701.6646876554,2902923.4283161596,546356.6635172643,155089.9751500673,559551.0860077947,633783.6796351931,560768.5641730446
286,2023,5015187.63442843,487032.4580968883,5456073.822871411,2673896.4652330074,2782177.357638404,554528.5788936054,148723.48415807993,1080748.1245794997,754646.5526422922,499837.9634410865
287,2021,3247540.0148127885,361765.1688367866,2472064.648631538,948639.8062750525,1523424.8423564853,349391.4671711572,41593.05232733932,672684.515337279,398405.1233047836,309223.40610396565
287,2022,3414570.7371267867,417782.99342192226,3212174.9124036417,1508066.7654880877,1704108.146915554,199994.85783739432,87712.73590504866,569891.7532971465,592016.1979809343,312567.0291873962
287,2023,3590192.350413485,368296.07957540744,4108400.2456488726,2113971.006609803,1994429.2390390695,460641.917464073,113294.10180478466,461640.11288037506,443134.0367443852,380768.56932606257
288,2021,3758536.13990818,397540.33952713595,4231994.067259152,1909492.2771960024,2322501.79006315,280664.1222704422,90240.59187669527,586785.0606600868,667705.0114797582,320503.97672675934
288,2022,3824497.3374897623,437204.629505717,2542218.7151402324,1335492.7035374495,1206726.0116027829,529755.829866826,73373.24957328915,602493.5227921865,514916.0200128863,256654.07183366257
288,2023,3891616.1345793544,418723.0398596103,3510945.4994475604,1534387.1539849432,1976558.3454626172,311507.59703066875,78488.05630017446,902609.1219170484,261406.6650260553,276941.0402162272
289,2021,3440732.009823333,431374.82057035173,2635151.8247739645,1211826.164861702,1423325.6599122626,264735.835247097,78744.30890133485,638014.4746644237,316028.819862833,417849.48265075946
289,2022,3389762.9897536123,355640.82571589015,3192715.217322858,1462646.8904584765,1730068.3268643816,351657.6744686851,93834.87417758541,622287.8300025958,403208.69252425584,320213.85041097866
289,2023,3339548.9953585016,357769.81063463277,2491407.3222869523,1278952.9192151444,1212454.403071808,229177.19800897705,89911.79221509621,467753.2136964035,324070.34611874743,441791.0180572786
290,2021,2791206.7994491463,185268.07770224125,2285006.460474192,1288221.0405694726,996785.4199047196,159479.30644279465,86498.55858471246,347481.8039926469,358975.87945733394,248104.7491692274
290,2022,2780441.7304998096,268244.0952430237,2687695.2370633194,1060940.9306913423,1626754.306371977,217852.85070494394,55780.259928229796,477403.4222427118,180911.70118492673,234479.33200101965
290,2023,2769718.1800468834,242535.52643061764,3260058.150422843,1292468.0196375668,1967590.1307852764,225476.53607699228,77019.07786687383,392603.396957203,527632.5732719252,215488.05237729868
291,2021,3376678.3088270715,132256.00291877103,3146299.8277050084,2051066.3917263576,1095233.4359786508,296262.2202359242,178894.94364836003,573681.6182705158,408702.2114450845,508927.6561679626
291,2022,3140125.7920444175,140202.53777621742,3204482.8722478854,2211803.185774666,992679.6864732197,212956.86487154392,216341.02689930316,580454.7554904005,292235.191810076,520807.7120059568
291,2023,2920144.914037636,170941.97155738986,2542568.1282536667,1804513.4900895003,738054.6381641664,41704.59897767339,173139.33143046784,656707.0894993336,223198.03162634443,433494.1189971927
292,2021,1923985.6424227352,293703.3799730357,1625989.8670752067,797041.1545138154,828948.7125613913,167941.4661754667,38388.99781895464,242524.65807980407,226291.79716045567,146553.52864479055
292,2022,1895176.8961284158,244454.5200640806,2267953.747953049,992648.2318498751,1275305.5161031738,168667.61948996963,33602.927542171,326745.02912375843,215117.821514612,194191.30036357188
292,2023,1866799.5168072956,278047.3001982173,1587014.4956110613,694185.5887794688,892828.9068315926,259754.9788522184,24991.300429769322,196445.85136186692,287499.54591588484,153945.58136159164
293,2021,3360683.0363163264,565594.2716150889,2293841.348200544,1081629.4834645018,1212211.864736042,384714.2011424783,62311.02742271325,424083.2320545128,399537.2641517874,274457.7920098785
